,beta1,beta2,beta3,beta4,beta5,beta6
89,6.935063770019121,0.9688351785791112,0.32646039853050773,3.977162315301778,2.730351741544565,-0.051749601024493275
90,6.851206367515336,1.0030598590961408,0.7171087849609485,3.996674329417277,3.235101966106972,-0.3909413856666165
91,6.9249716764963996,1.002908522090569,1.1613156399289144,3.967570776817091,2.833116725335882,-0.6131068067492695
92,6.982528413065152,1.005416996902878,0.6811661687881122,3.9943008727892475,2.8009516660229825,-0.3570264517821528
93,6.916586976161713,1.0001876907076217,-0.5022400111501097,3.957425767746418,2.600483402340233,0.4536451025662177
94,6.94856147215712,0.8322273208175383,0.13150045394656457,3.976519405928194,2.9715573176525667,0.16486392359762242
95,6.897637794604688,1.0518197845666775,-0.0869956997004161,3.938045653496545,3.062312922825135,0.1395337981918337
96,6.840999200086534,0.9772510028304574,0.5257556661969656,3.9589128775850866,3.3173565843712662,-0.19152538715207187
97,7.049717506402035,1.0414060364242124,0.2696307219445039,3.9561526886196,2.876691419053102,-0.210398719753002
98,6.994061265885706,0.8400749789058309,0.7503075294449386,3.942336267682551,2.8170603855708936,-0.17219484593480996
99,6.992533331496803,1.019302903922181,0.7252952574384215,3.975104592824072,2.6940899561053926,-0.3901671609570081
100,6.939322092127985,0.9989441207673607,0.7737110189083654,3.9376209116212966,2.9424175167961537,-0.35742067610044354
101,7.067825141146303,1.0024044202033389,1.1452701007062243,3.963421658582116,2.6100661464710173,-0.6485201861809226
102,6.847194905837836,0.8578393753740556,2.1304759838086493,4.015254704142087,3.4526973891889843,-1.1436897441492366
103,6.966369411489226,0.9450741738532121,0.9770339538413573,4.020844670923423,3.0443486892863962,-0.5412138177696214
104,7.0323825986919335,0.9493358109556292,1.6958095726691689,3.964527737957071,2.726628191234832,-0.9668923334205961
105,6.924903350016708,0.8364097526576,1.206823379790313,3.9739147621399433,2.8628052001493227,-0.43528465008871386
106,6.9475575598972,0.888047423841457,0.5693482426611383,3.9394465599198916,2.922406047672428,-0.08589124545579602
107,6.879428072818503,1.007230824656224,0.7611375843954914,3.975530687151163,2.884033030677036,-0.33857536148571754
108,7.107646781711882,1.0648731155622981,0.27733093511121293,4.067204556017234,2.719111010900911,-0.3160801607721554
109,7.0345350117617365,0.9563437036053287,-0.28680646522339004,4.022431115082972,3.0151831331681986,0.18846718609604712
110,6.898942605218337,0.9611162376749318,-0.08163864861214609,4.027669515243219,3.081338791548627,0.12151188916777611
111,6.870874198601291,0.976128882210382,0.06550443320181754,3.934896652803577,3.1727003054520013,0.11044126037612711
112,6.981095681329843,1.022671337670016,1.3164528368645816,3.9983280205498204,2.510642712580611,-0.7451658631406421
113,7.027425045845701,0.976492597601064,-0.0014951375921482546,3.9341560901091577,2.8264801777853488,0.12859289041911487
114,6.873028438966703,0.9306101330649431,0.8910346969143133,3.960173702711835,2.4573384639340876,-0.22778551894505034
115,6.866614425890064,0.9224670536459338,1.059817675793034,3.9904436493128808,3.096023986036854,-0.47511927768845
116,6.90128089054592,0.9488672680801241,0.3091564551146751,3.9979115165447214,2.9267696746674337,-0.00944508585688808
117,6.922404114751287,0.9288710512846479,0.7006939787551555,3.9917432756433815,2.8876479303129043,-0.2716000452219908
118,6.8445612251574035,0.9925767580231948,0.5150884398574505,4.014990681792392,2.821918863321949,-0.20451619815961547
119,6.913013900741047,0.9130155849300818,0.14910204591653559,3.990346982477351,2.97896836195901,0.09685295358539797
120,6.954987732999107,0.9490931510781391,0.19096584453225574,4.005775121708672,2.725887522853524,0.029674485947290885
121,6.96106900596212,0.9384675386733705,0.06479708289909303,4.037001706662413,2.8398489569724354,0.052054592192399274
122,6.97198542799899,0.8863734931249987,0.24622381171946772,4.003587986541541,3.1055814527625234,-0.015246047731529627
123,6.99237622382931,0.9389342342916249,0.5839544807439444,4.0168205536711765,2.642310662286153,-0.23371372529659784
124,7.097396566320191,0.9567033349214121,0.19451696034537774,3.965065695887756,2.7135557247845967,-0.030134647787894292
125,6.8993073327875365,0.9408677107585736,0.23187801988009837,3.980043901621804,2.937146382211622,0.04257216794431823
126,6.877089143077063,0.9413839414570686,0.8418656081026845,3.9676397311321328,2.7374549707319282,-0.2948233443278437
127,7.036193869920301,1.0034356434939948,0.06940692538204707,3.9835287802522323,2.906240441048312,-0.024843558708708663
128,6.920268820976431,1.0184576356078197,1.0951973370187988,3.9623609653769982,3.099101377487187,-0.6591279021900905
129,6.932848076587323,0.9577520015523032,0.5797915090997525,4.0041314806523305,2.877541355529841,-0.24364121047231968
130,7.00473668611608,0.9930446645153795,0.7771202793779739,3.965157654077524,2.864661937679072,-0.41441798774089833
131,6.820039055789716,0.9524170093145866,1.3287671105735854,4.038973379209792,2.8589508366553975,-0.6676869435818542
132,7.003807749566375,0.9252711420234386,0.6259857098797068,4.006735845397341,3.014742391119846,-0.3296275353632572
133,6.921551472639358,1.0693152090118279,0.05619471613106508,3.917778503927825,3.0812253946972525,-0.05401915637305316
134,6.894950693466856,1.0547719864110627,1.488010436203142,3.975390704744005,2.758566790399223,-0.9001669276164124
135,6.966204108997075,1.0061029982386633,0.12184160198776878,3.966104339129269,3.1372211373299086,-0.05728872614590125
136,6.972007815258778,0.8759469006709572,0.8195349642943621,3.968994114066934,2.8902423662278114,-0.25459972632071487
137,6.898000234492373,1.0696723876895868,0.352166990489441,3.9714576443317835,2.8481462878217183,-0.23592907915793676
138,6.860356643656684,0.9388354186334855,0.45056601675802543,4.076477861650688,2.9691848704197605,-0.21699975555572307
139,6.941998552283602,0.9522262529011574,-0.05283443300929436,4.023937203007318,2.816402677249087,0.16473667610426312
140,6.991483199348564,1.0525527850899794,0.12353137509591017,3.956395190450734,2.9716896184698105,-0.09056802372957853
141,6.9687346902627585,1.010163043297432,0.18796136898761234,3.9704586941109374,2.997094559533233,-0.08598817989090882
142,6.882525648789873,1.0117305406352828,0.6454672475646086,4.019557075941561,2.976027542108303,-0.354860379851169
143,6.863609305474891,1.0753826036570753,-0.8561242265857376,3.993020149469975,2.889972480007637,0.5490646255915763
144,6.854007314497441,1.0250168051672564,0.19361476632547225,4.010079324777389,2.767109165947048,-0.02461819663742576
145,7.092579432491201,0.9884217726514843,1.7159788259796556,4.088105768955184,2.7501309776407523,-1.1225210700672874
146,6.886041786512951,1.0990824258524219,0.35577977416694057,4.015986219116524,2.7905382936441816,-0.2841810664528793
147,6.8553371943706916,1.0108694850811455,0.7687818186109213,4.000484097524484,3.2618686718829935,-0.41193340355654146
148,7.06345327350373,0.9471943425119441,0.44059279884094665,4.008223495420447,3.0736585995552916,-0.2620806825512329
149,6.966302379714012,0.944665761513679,0.2556102663653106,3.9951078065766032,2.52435821643667,0.029954169396584462
150,6.997569305811047,0.8959063566354374,0.490999513242813,3.9994841136686383,2.8634565257634796,-0.11996983377643883
151,6.922725236974456,0.9688200458082216,0.4470637969450191,4.020415378335251,2.7402644345429006,-0.16158211553039814
152,7.034026744777982,0.9085984618040591,1.079993873459777,3.9988662705900557,2.9415258072722588,-0.5573167762843255
153,6.865204602789856,0.9946597773988435,0.7585643701735719,4.042884424966851,3.2282906582547466,-0.4982182759509829
154,6.925517901003099,0.9387259882206397,1.1195675338698008,3.941891235782862,2.9452956968214186,-0.5246959331954307
155,7.000026715875468,0.905341720853378,1.1840307882541277,3.9727728830185205,3.0633771940298926,-0.5760367296127964
156,6.881468545272757,0.9963491013213341,0.5185905147673063,4.021722625818974,3.1882561610788023,-0.33227440663107316
157,6.8672976455150065,0.9730865920922815,0.6488626236179538,3.926989240989644,3.0473071486064187,-0.23881088204991852
158,6.922455770948011,0.862342440812116,0.6094802246006863,3.9495319035015988,3.0961352688371746,-0.1288601628220195
159,6.876189705655764,1.0480882995612906,-0.007705590944045215,4.01122719738444,3.2510887132040946,-0.04425794422688442
160,6.813241825221181,0.9990981260537963,0.5897409679264931,3.984917791675927,2.6732827099557177,-0.16830609711575625
161,6.958433008258887,0.9462180917817778,0.5457010295144298,3.9253463840683187,3.211379657221287,-0.2394651699261468
162,6.8975707926961,1.042802659512072,1.2766120571516781,3.9971873577886408,2.9884573485211914,-0.8053403082836572
163,6.9774251167870975,0.999741627561947,-1.3195934824115043,3.9697462710969966,2.9384321535957505,0.9109938944446989
164,6.873394332260199,1.0076837613150271,1.2665063598370097,4.005234001313837,2.7088930601913646,-0.697500751913195
165,6.9921926996713335,0.9919333301635113,0.23013357096565024,3.994273210633526,2.738206243354414,-0.07618354791010867
166,6.972070832954556,0.9683780120857413,1.0928077146267015,4.010368330433903,2.9757690549195983,-0.6619242144389186
167,6.959585579610437,0.9563453207658967,0.7332894768519027,3.987651098688984,3.0838027541905015,-0.3497989850552439
168,6.80428185127708,1.1191651982760467,0.5258063061389564,3.951677168831212,2.7814352865492107,-0.28410695526729124
169,6.991977802421988,1.1101413833889775,1.0615565547202181,4.0135658668889995,2.9411222870801215,-0.8434999814250249
170,7.020451796668094,0.9196374377362209,1.0521579405690864,3.952963903227022,2.8637170420384153,-0.45340797417966316
171,6.9138819442588115,1.0014213646648267,1.0674378149712167,3.953767596563812,2.897252238662508,-0.54932396016337
172,6.939439267762649,1.0824674305305748,0.2625149475898096,3.9897127330688265,3.274504383476016,-0.2802040039999797
173,6.965683548443031,0.965136033269077,0.4778742820966514,4.00826493108023,2.648601139101792,-0.17409166649436536
174,7.021709284949264,1.0311189206909015,-0.7922625380860635,3.9888137915751174,3.119333071749816,0.4545387670028965
175,6.826044099910433,0.9244094138435932,1.0842600902757704,3.9735312410956016,2.918270751758015,-0.42558395754492384
176,6.989055266401873,0.8774873204867666,1.6952224763128336,3.9983126459454117,3.0063838997711687,-0.898899896224768
177,6.9775522028950485,1.0350378042199593,1.4066784243567332,3.944485027036859,2.917718893300915,-0.8960181046109332
178,6.9581539970540325,1.1654205748377846,0.7227593316539395,3.982174035656429,3.1796692246161657,-0.6790091528148448
179,6.995082904899089,0.9717361620388986,0.5358788504784628,3.9264304810208768,3.075998262185464,-0.241315122924717
180,6.926538507532044,0.9801553447561917,-0.018814761633567434,4.01066290398275,2.9219151266217134,0.0723616577690554
181,6.905180622079722,0.9861367207072005,0.8445983677449722,3.974088411089705,2.882812285745996,-0.3691516608969962
182,7.016350226934481,0.9143829311923779,0.9734153272157029,3.9468796732910274,2.6682516480589933,-0.40141730601864634
183,6.969087709775197,0.9436807648479689,0.302179697734079,3.9554481165837827,3.0399405942854543,-0.03093804942029771
184,6.947258019483877,0.9464658568807051,1.5159795568523575,4.0042264681246715,2.493850539366337,-0.7873650204827842
185,6.83531973552348,1.0092631898901168,0.9920310752169295,4.009753615518248,3.15211387132557,-0.6020498564831713
186,7.020434065348918,0.9462276006519847,0.7448234653695825,3.9143896464976224,2.6893710019352737,-0.28585988070529794
187,6.992521418095609,0.9267109844271088,0.8188793735742337,3.96505068898115,3.062442892595543,-0.3878909796621518
188,6.8144562677664045,0.9012655121242716,0.6338364021458563,3.981337873320616,3.1814923927946896,-0.16907986644210943
189,6.929884354224189,0.9605256360694283,0.44811296734730555,3.9834283498033467,3.1260887913673345,-0.19502743956833452
190,7.056915073189285,0.907998721713662,1.3595512297832086,3.947981659395777,2.899959499652853,-0.6660508260049058
191,7.000143484507172,0.9575877698354951,-0.09090928147824773,3.968390629088068,2.9182185638770406,0.19228157539268725
192,6.927232927262133,0.9766379137008372,0.8126886262187127,4.028006665718576,2.842312926369118,-0.4579826835064105
193,7.0764340141454305,0.9516640196470494,0.013284200160390891,3.94011196238948,2.8981144692096152,0.08194810679267472
194,7.016523630877937,1.0339600881160842,0.21634590706630902,4.0135661271101375,3.045496132755931,-0.16155873836919066
195,6.908481028888051,1.0042143463301527,0.47055528748700115,3.996955858200745,3.0259349848061916,-0.2252800885225056
196,6.9103107559159005,0.8966117434014649,1.1484849196470865,4.008479785514445,3.417378295900712,-0.626919452428683
197,6.935164532431001,0.8652858147388661,-0.15328378688741096,3.9661287225524275,2.4553262936221607,0.464005406446238
198,6.859564642916427,1.0255127456093838,0.7206538214999748,3.9650481573879084,2.828628916948849,-0.3402537668593906
199,6.909618157424153,0.8699079100180164,0.583110554935605,3.9953177184699884,2.8709405905002012,-0.11876555329657948
200,6.947005042075583,1.0140160235117752,0.8617764302863017,3.9766573468730493,3.223754134005498,-0.5657965215916096
201,6.896336204580442,1.022736462992914,0.27553434627216006,3.998686159427304,2.8808821969687606,-0.13204364090375212
202,6.936353426405704,0.8727127228966993,-0.3621910688184661,3.967462608299507,3.048056812307012,0.4649688017654877
203,6.942210780361142,0.9353432499868648,1.441999611589944,3.9845908069472595,2.798358153271742,-0.7063671520736978
204,6.95254859218434,0.8894889190948029,0.944487920127169,3.9869561155934834,2.6667899608188126,-0.30690265718606813
205,7.0984024543497615,0.9810777481337707,0.6970131541467001,3.948114831994622,2.827870933280609,-0.40049644779274163
206,6.906131415278553,0.968394438883989,0.5352900075599555,3.9209158653415286,2.9171370588641174,-0.1253030222753478
207,6.9280826105245925,0.9230194835304268,0.772600569138763,4.035404235811338,2.8265524697654474,-0.3887893886418966
208,6.832923354329444,0.9921427856150834,0.8865721789544253,4.048092121809961,2.9342754851989916,-0.4930250011359607
209,6.922144400531189,0.9778464992182033,0.40398604481597045,4.002211715910751,2.9003381164592295,-0.17293117395927654
210,7.034730682417381,0.9660646422269434,1.2378839390762213,3.982537321130049,3.3441203725537076,-0.7968524028515953
211,6.856490682009376,0.8508273172871932,0.08082631310048238,3.9779656719332688,3.325004755510582,0.20935735673887645
212,7.043956053767011,0.9441827383327305,0.6603293819991666,4.044194879234089,2.7659061126095987,-0.33599482733901925
213,6.984418174666035,0.8648278795800736,0.20170953639367395,3.984650246237914,2.8324078271771413,0.06979043050044403
214,6.976217720902216,1.0492896357469965,0.3348918298492294,4.0829648279293185,3.078026017120561,-0.3682722687284673
215,6.962005745098471,1.0691055053747074,1.2850377244056814,3.982098326834984,2.8010856976662115,-0.823999039689549
216,6.9471624360781075,1.0532453095745185,0.9999763275421392,3.9512304316357185,3.0932447472147886,-0.6368959511202537
217,6.933860637037205,0.8610240251596786,-0.11405507761381073,4.008496421843211,3.0911985413556082,0.25595485886570946
218,6.934558996103019,0.8807763226657472,0.8095822855522656,3.988465826351847,2.667490041284953,-0.2334796552895423
219,6.946603853108149,0.9662852733287624,1.5621477535949349,4.065749825474239,3.230559226715597,-0.9993879436605293
220,7.01660511715979,1.0685042818249675,0.5077315272931825,4.0377805916953005,2.986935959750379,-0.46867684066446086
221,6.912194177734275,0.9621188936841492,1.2437090852279473,3.975652588957575,3.0676867631336107,-0.6356119383227705
222,6.980544464050111,0.9257718922401699,0.22714569303203191,4.036724913379686,3.11294063385823,-0.10318269174436376
223,6.846154417209903,0.9932360125769307,1.1567667280472478,4.035564627541452,2.9596122603370096,-0.6491095731460966
224,6.869650982109593,0.9876886945474849,1.4381993197846863,3.9171704698754275,3.127621791960092,-0.7777650505777244
225,6.92558835073635,1.135537254023813,0.6685411039142186,3.985261841535946,2.7136943388847046,-0.4562885600382082
226,6.942578423040913,1.0804610258897736,0.25210876722823733,4.012978847056063,2.8227301388148414,-0.17321709664042778
227,7.017184952095546,1.043030981243407,-0.8549749882379076,3.970939844345744,2.7356910699181984,0.5655412209440878
228,6.934172531291599,0.9905469281151226,0.12879822273938119,3.98295497284119,2.9310280846822465,0.0098522044361804
229,6.970174396063694,0.9437356260810797,0.813890416724379,3.934259212300406,2.7414913641710865,-0.31659829320071103
230,6.951453098032607,1.0604800241708963,0.914263487380529,3.9447301116385125,2.8409036813658974,-0.5392354237868215
231,6.8289040497219435,0.9846605354433817,0.0248646363956726,4.063874447479765,2.835235425385094,0.0765599593464536
232,6.924495257144651,0.9493497016154597,0.7075193506401276,4.025043251709286,2.8186884288826257,-0.3251659320564922
233,6.893682527664653,1.1441603374165772,0.4189171690501209,3.9186565380431735,2.8160331558300324,-0.2759580305685584
234,6.875502082313477,0.993252435546631,-0.1121878971375112,4.001696546092828,2.9313060054178304,0.1568636471140034
235,6.895636015263267,0.9986101911330622,0.8489322270610606,4.067449681567377,3.128283919834057,-0.5653414354533517
236,6.899048122676862,0.8729207854171784,1.010287769138368,3.9350953403866455,2.7401729033425184,-0.32171110158805294
237,7.0208758161219675,1.017461718008975,0.30348773856367484,3.982262856573203,2.875809552823942,-0.15130348970974364
238,6.907030763641518,0.9706128087560325,0.9300807027240648,3.961542370268003,2.6954665266523388,-0.4366330720701947
239,7.00748902081982,0.9820792714260682,0.1588949140531885,3.930396882280252,3.1556195536555736,-0.046184782385804785
240,6.830092111480138,0.972128440487933,1.8502251478497178,3.962120512247895,2.9927943611564625,-0.9736803746642524
241,6.998158361094301,1.0312510772123376,0.5454649792266755,3.983684628773616,2.6478584392058435,-0.269625719914231
242,6.897815007427893,0.9757948182264234,1.049645694482433,4.044421273480815,2.8334429689830216,-0.561776347891368
243,6.881220279069369,0.9957045252077971,1.2327586967881166,4.016815064320829,3.061081606632624,-0.7546325273047542
244,6.921513760243116,0.8493982229698881,0.30605002131716585,3.9834735032824566,2.7734042144716855,0.11715820013801942
245,6.907866928949653,0.9604952044666064,0.3457216846027826,4.013848439773688,2.716189793584248,-0.08547934050635828
246,6.908743758601852,0.908589380307393,1.1897558404320518,3.9812711949528006,3.027205308291591,-0.5591690036146821
247,6.974623645416527,0.9441412483195474,0.9109842608473226,3.952182078055343,2.5201663080229197,-0.33151035215112445
248,6.920786102617844,0.9945499354490382,0.15193969396222395,3.9737721237252113,3.1365825269908547,-0.03507592662670367
249,6.962335376553003,1.069870072887108,-0.39295554931266286,3.9634993779967975,2.9338103723070534,0.26534562431993136
250,6.923639219593246,1.0313950910102638,0.11498049503232455,3.9805472377222064,2.67043982121186,0.014391612598969816
251,7.00522078328645,0.9658195539525922,-0.5030745858811416,4.074653958462285,3.0486290583206164,0.28315875922950684
252,6.967655798622499,1.0169736999655181,-0.23535409330334345,3.9792222033059854,2.9592605175772184,0.171342345131678
253,6.96750159210758,1.0260767749310244,-0.031315350259774055,3.954386173081462,3.588716048711215,-0.06415521442899022
254,6.9518232307430035,0.9808914475967442,0.5201669727272146,4.020178401745437,2.7381613942015113,-0.23556389376095913
